,상호명,지점명,상권업종대분류명,상권업종중분류명,시도명,시군구명,행정동명,위도,경도
3346,투썸플레이스숭실대점,숭실대점,음식,커피점/카페,서울특별시,동작구,상도1동,37.4948649408236,126.958488815635
3347,이디야커피마곡역점,마곡역점,음식,커피점/카페,서울특별시,강서구,가양1동,37.5597548601835,126.829257307783
3348,카페알레츠,,음식,커피점/카페,서울특별시,성동구,성수1가2동,37.5513307719471,127.047811942497
3349,쥬씨JUICY,,음식,커피점/카페,서울특별시,영등포구,도림동,37.5089528453399,126.896468087683
3350,아이엠바리스타,,음식,커피점/카페,서울특별시,송파구,방이1동,37.5106013413039,127.124431503642
3351,블링블링,,음식,커피점/카페,서울특별시,중랑구,면목5동,37.5848440282207,127.081205332148
3352,츄로원오원,,음식,커피점/카페,서울특별시,마포구,서교동,37.5557121892527,126.924277318773
3353,정다방,,음식,커피점/카페,서울특별시,마포구,망원2동,37.560634955712,126.902101257391
3354,카페리빈,,음식,커피점/카페,서울특별시,강남구,대치4동,37.5041942760197,127.050865242038
3355,노아스,,음식,커피점/카페,서울특별시,서대문구,연희동,37.5672043648384,126.928673880892
3356,크라프트카페,,음식,커피점/카페,서울특별시,강남구,역삼1동,37.5033282501594,127.028572713398
3357,디저트39,건대스타시티점,음식,커피점/카페,서울특별시,광진구,자양3동,37.5369968145663,127.072944230258
3358,카페그린빈,,음식,커피점/카페,서울특별시,종로구,혜화동,37.5848911766549,126.997328274826
3359,Solcafe,,음식,커피점/카페,서울특별시,금천구,가산동,37.4807545579068,126.880658049948
3360,GS25,명륜성대점,음식,커피점/카페,서울특별시,종로구,혜화동,37.5878761304895,126.996563572783
3361,까페모임,페모임,음식,커피점/카페,서울특별시,마포구,상암동,37.5780362312165,126.893660528854
3362,한화호텔앤드리조트대검찰청카페,한화호텔앤드리조트대검찰청,음식,커피점/카페,서울특별시,서초구,서초3동,37.4941492380423,127.006153411353
3363,다아는커피,,음식,커피점/카페,서울특별시,성북구,석관동,37.6121407537503,127.064525351558
3364,카페시다모,시다모,음식,커피점/카페,서울특별시,마포구,신수동,37.5442071915252,126.934355618176
3365,커피마마답십리역점,답십리역점,음식,커피점/카페,서울특별시,동대문구,답십리1동,37.5668906442325,127.053262441562
3366,스타벅스,선유도역점,음식,커피점/카페,서울특별시,영등포구,양평2동,37.537300079323,126.894590815571
3367,할리스커피,세로수길점,음식,커피점/카페,서울특별시,강남구,신사동,37.5182370123285,127.022666748377
3368,묵동로스터리카페,묵동로스터리,음식,커피점/카페,서울특별시,중랑구,묵1동,37.6136278474745,127.078314095455
3369,커피하우스,비엔나,음식,커피점/카페,서울특별시,마포구,용강동,37.5429587280548,126.947862041938
3370,이성당카페,롯데월드몰점,음식,커피점/카페,서울특별시,송파구,잠실6동,37.5136310129521,127.10428390105
3371,까페골든컵올림픽공원점,올림픽공원점,음식,커피점/카페,서울특별시,송파구,방이1동,37.5118379013775,127.12593279209
3372,보그너커피상도동점,상도동점,음식,커피점/카페,서울특별시,동작구,상도1동,37.5012085254193,126.953413131363
3373,자이소떡카페,자이소떡,음식,커피점/카페,서울특별시,강남구,삼성1동,37.511557784021,127.054470813007
3374,청년다방명품즉석떡볶이,,음식,커피점/카페,서울특별시,강동구,천호1동,37.546144590814,127.141138016395
3375,쓰리팝피씨카페(3POPPCCAFE),3POPPC,음식,커피점/카페,서울특별시,은평구,역촌동,37.6056352087731,126.915053348695
3376,카페,필즈스터디,음식,커피점/카페,서울특별시,노원구,상계2동,37.6553044134755,127.070727297074
3377,커피스미스,군자점,음식,커피점/카페,서울특별시,광진구,군자동,37.5539082092965,127.077375061574
3378,카페허쉬드(CafeHushed),허쉬드,음식,커피점/카페,서울특별시,마포구,서강동,37.554224577397,126.931123260995
3379,커피빈코리아건대스타시티,,음식,커피점/카페,서울특별시,광진구,자양3동,37.5370242876028,127.073000466164
3380,선인,,음식,커피점/카페,서울특별시,종로구,청운효자동,37.5791987244115,126.968297023794
3381,카페모든날(CAFEMODENNAL),출어수,음식,커피점/카페,서울특별시,광진구,자양3동,37.5372241019261,127.076652813797
3382,카페디아이,디아이,음식,커피점/카페,서울특별시,마포구,서교동,37.5587107653234,126.922095041756
3383,워너커피,,음식,커피점/카페,서울특별시,종로구,이화동,37.5806710334115,127.004393035241
3384,카페,오터스,음식,커피점/카페,서울특별시,강남구,삼성2동,37.5104917866353,127.053002495611
3385,스타벅스,한국프레스센터점,음식,커피점/카페,서울특별시,중구,명동,37.5674151730747,126.97785493719
3386,카페루소캣,루소캣,음식,커피점/카페,서울특별시,강서구,우장산동,37.5524956368632,126.836862943473
3387,디카페아날로그,천호동,음식,커피점/카페,서울특별시,강동구,천호2동,37.5400087464134,127.127663503361
3388,빈스브라운,,음식,커피점/카페,서울특별시,광진구,중곡4동,37.5535462927022,127.089953500406
3389,Sarr,잠실점,음식,커피점/카페,서울특별시,송파구,석촌동,37.504523054256,127.09859053396
3390,페나비,,음식,커피점/카페,서울특별시,중구,명동,37.558583408315,126.986034287708
3391,카페온더문(CAFEONT),온더문,음식,커피점/카페,서울특별시,서대문구,홍제1동,37.5894122092953,126.942362194772
3392,카페박마담,,음식,커피점/카페,서울특별시,서초구,서초1동,37.4847223943346,127.017789088758
3393,카페머물다,머물다,음식,커피점/카페,서울특별시,강서구,가양1동,37.5656931816477,126.847626185028
3394,포르스카페,쿠치나,음식,커피점/카페,서울특별시,광진구,화양동,37.5390559369817,127.074695272526
3395,MINIM,,음식,커피점/카페,서울특별시,송파구,오금동,37.5027580364015,127.137348730706
3396,메가커피,안국역점,음식,커피점/카페,서울특별시,종로구,가회동,37.5789059489975,126.98650596745
3397,끌레르봉봉,,음식,커피점/카페,서울특별시,강남구,논현1동,37.5082766352735,127.032060189801
3398,맥켄지커피,목동사거리점,음식,커피점/카페,서울특별시,강서구,등촌2동,37.5367046067255,126.863189228527
3399,공차,송파파크하비오점,음식,커피점/카페,서울특별시,송파구,문정2동,37.4796170833121,127.124872301331
3400,솟대사주까페,,음식,커피점/카페,서울특별시,강남구,압구정동,37.5281577296623,127.038048582768
3401,리얼리티리플렉션,,음식,커피점/카페,서울특별시,성동구,성수2가3동,37.5439004296466,127.057208393642
3402,카페스모키,스모키,음식,커피점/카페,서울특별시,동대문구,답십리1동,37.573183514798,127.050341298556
3403,PARRACAFE파라카페,파라카페,음식,커피점/카페,서울특별시,강남구,대치4동,37.5027252498265,127.050827288863
3404,큐브,태광관광개발카페,음식,커피점/카페,서울특별시,종로구,사직동,37.5696359955689,126.972119281815
3405,카페화목토,커라샌,음식,커피점/카페,서울특별시,양천구,신정4동,37.5230648833784,126.863396230236
3406,스타벅스,여의도알리안츠점,음식,커피점/카페,서울특별시,영등포구,여의동,37.5188107711319,126.927827696628
3407,제이벨로얄펫,,음식,커피점/카페,서울특별시,강남구,도곡2동,37.4937131513936,127.048396907734
3408,카페(CAFE)711,711,음식,커피점/카페,서울특별시,종로구,종로1.2.3.4가동,37.5763579710559,126.998348395154
3409,빽다방,문정법조현대점,음식,커피점/카페,서울특별시,송파구,문정2동,37.484759270549,127.11842366968
3410,고프리,,음식,커피점/카페,서울특별시,양천구,신월6동,37.5156148852694,126.840387989998
3411,빽다방,약수역점,음식,커피점/카페,서울특별시,중구,다산동,37.5556940309571,127.010814506672
3412,카페허그,,음식,커피점/카페,서울특별시,구로구,신도림동,37.5115715085362,126.884598025476
3413,알라카르테,강남점,음식,커피점/카페,서울특별시,강남구,역삼1동,37.4937792195489,127.039858038296
3414,레즐리컵LESELYCUP,,음식,커피점/카페,서울특별시,강서구,염창동,37.5516057178945,126.873318179627
3415,METASTUDYCENTER,,음식,커피점/카페,서울특별시,금천구,시흥1동,37.4585814825365,126.904883619915
3416,카페비케이,비케이,음식,커피점/카페,서울특별시,중랑구,면목3.8동,37.5891084258128,127.097877131892
3417,진커피숍,,음식,커피점/카페,서울특별시,서대문구,홍제3동,37.5957574918018,126.948636466419
3418,파티시에,,음식,커피점/카페,서울특별시,강동구,길동,37.5431352212778,127.14488424843
3419,95℃카페,95℃,음식,커피점/카페,서울특별시,금천구,가산동,37.4772260580885,126.881038557152
3420,713카페,713,음식,커피점/카페,서울특별시,강서구,염창동,37.5498309306375,126.875234828648
3421,피자인카페,,음식,커피점/카페,서울특별시,강동구,둔촌2동,37.5319621102678,127.139920305622
3422,커피스토리,,음식,커피점/카페,서울특별시,강남구,역삼1동,37.5016200047788,127.035629555647
3423,투썸플레이스,오쇼핑사옥점,음식,커피점/카페,서울특별시,서초구,방배2동,37.4690086057512,126.987968967297
3424,카페쉼,,음식,커피점/카페,서울특별시,중구,필동,37.5572816469804,126.996079849806
3425,파리다방,,음식,커피점/카페,서울특별시,중구,필동,37.5627595006717,126.992848337578
3426,히어이즈유어커피,,음식,커피점/카페,서울특별시,강남구,대치2동,37.5079767526227,127.066448884722
3427,메이슨드기기합정교보문고점,,음식,커피점/카페,서울특별시,마포구,합정동,37.5500407049077,126.912045905558
3428,토프레소대림점,대림점,음식,커피점/카페,서울특별시,영등포구,대림3동,37.5061080966751,126.894813409666
3429,카페드롭탑,,음식,커피점/카페,서울특별시,마포구,서교동,37.5493254782193,126.920510043185
3430,cafe커피콩,,음식,커피점/카페,서울특별시,서초구,방배1동,37.4845833472731,126.995888802397
3431,이디아커피,,음식,커피점/카페,서울특별시,강동구,천호1동,37.5467200055685,127.13479405029
3432,남산카페,,음식,커피점/카페,서울특별시,중구,회현동,37.5593987033918,126.97713821023
3433,CAFEGL,,음식,커피점/카페,서울특별시,마포구,서교동,37.5533024689357,126.92088274571
3434,커피빈,코리아영동2교사거리점,음식,커피점/카페,서울특별시,강남구,도곡2동,37.481876594572,127.043232821419
3435,카페37.5답십리점,플라체,음식,커피점/카페,서울특별시,동대문구,답십리1동,37.5728397790415,127.052417333974
3436,카페앤스낵서울생활사박물관점,갤러리힐링,음식,커피점/카페,서울특별시,노원구,공릉1동,37.6201763440336,127.076896577373
3437,본까스델리카페,본까스델리,음식,커피점/카페,서울특별시,동대문구,전농1동,37.584191612425,127.051129904848
3438,까페모임,페모임,음식,커피점/카페,서울특별시,마포구,상암동,37.5772464018858,126.89398920699
3439,봄이,,음식,커피점/카페,서울특별시,영등포구,영등포동,37.5228866635949,126.909476363629
3440,커피와쟁이,,음식,커피점/카페,서울특별시,강남구,세곡동,37.4657523336574,127.10121538995
3441,갤러리에스피,,음식,커피점/카페,서울특별시,중구,다산동,37.5537946892275,127.004603568598
3442,카페가또CAFEGATTO,,음식,커피점/카페,서울특별시,마포구,연남동,37.5610586316571,126.92266110736
3443,토프레소상도점,상도점,음식,커피점/카페,서울특별시,동작구,상도4동,37.4963849613207,126.943969619339
3444,까,머거보,음식,커피점/카페,서울특별시,송파구,문정2동,37.484759270549,127.11842366968
3445,에이비씨디카페,에이비씨디,음식,커피점/카페,서울특별시,동작구,신대방2동,37.497619197462,126.922001220145
3446,카페아미가,아미가,음식,커피점/카페,서울특별시,강남구,논현2동,37.5140925179765,127.035864996551
3447,스타벅스종암점,종암점,음식,커피점/카페,서울특별시,성북구,종암동,37.6011813308853,127.033983452137
3448,빽다방,,음식,커피점/카페,서울특별시,강동구,성내2동,37.536942133081,127.126035888231
3449,할리스커피,목동점,음식,커피점/카페,서울특별시,양천구,목1동,37.5282215355241,126.874971083565
3450,토프레소원효로점,원효로점,음식,커피점/카페,서울특별시,용산구,원효로2동,37.5337202122581,126.950582889578
3451,디저트올마이티,,음식,커피점/카페,서울특별시,강남구,역삼1동,37.5059810023232,127.040041101142
3452,커피팩토리,,음식,커피점/카페,서울특별시,종로구,삼청동,37.5799135326955,126.982133486937
3453,남문찻집,,음식,커피점/카페,서울특별시,중구,회현동,37.5591777824993,126.977639243073
3454,그라찌에,성신여자대학교점,음식,커피점/카페,서울특별시,성북구,동선동,37.5916756956202,127.021990256385
3455,COFFEEDATE커피데이트,커피데이트,음식,커피점/카페,서울특별시,강남구,역삼1동,37.5054332810418,127.033646426836
3456,카페더웨이,브이엑스메이트,음식,커피점/카페,서울특별시,마포구,서교동,37.5507284313398,126.920218197141
3457,담장너머카페,담장너머,음식,커피점/카페,서울특별시,서초구,서초1동,37.4918762609476,127.016643739636
3458,나,리꼬모,음식,커피점/카페,서울특별시,중구,소공동,37.5647183982011,126.981717713672
3459,카페,체인지,음식,커피점/카페,서울특별시,동대문구,전농1동,37.574896722365,127.047138365897
3460,카페브레송,브레송,음식,커피점/카페,서울특별시,동대문구,제기동,37.5881700709237,127.035057470942
3461,작은풀씨의꿈,,음식,커피점/카페,서울특별시,서대문구,신촌동,37.5583011437992,126.933543735766
3462,바리스타마르코공간,서초점,음식,커피점/카페,서울특별시,서초구,서초2동,37.4937400915713,127.028459434094
3463,샤나쥬얼리카페,라파원적외선찜질,음식,커피점/카페,서울특별시,강서구,방화2동,37.5693020817208,126.812648818008
3464,웨스트엔드카페,웨스트엔드,음식,커피점/카페,서울특별시,강서구,등촌1동,37.5515198785344,126.865295571306
3465,커피빈,코리아강남역12번출구점,음식,커피점/카페,서울특별시,강남구,역삼1동,37.4988737095725,127.029263750169
3466,커피나무,지소현,음식,커피점/카페,서울특별시,마포구,상암동,37.5779465744535,126.889869243149
3467,커피플랜트,,음식,커피점/카페,서울특별시,강남구,도곡1동,37.4860935717346,127.035478645012
3468,설빙동대문점,동대문점,음식,커피점/카페,서울특별시,중구,광희동,37.5660541465262,127.006296862081
3469,할리스,에벤에이치,음식,커피점/카페,서울특별시,영등포구,영등포동,37.5167445185456,126.906873500802
3470,보사노바,,음식,커피점/카페,서울특별시,영등포구,문래동,37.5199487521029,126.891996112277
3471,디얼브라운,,음식,커피점/카페,서울특별시,마포구,합정동,37.5477834593159,126.91447785245
3472,아이스베리플러스,,음식,커피점/카페,서울특별시,성동구,마장동,37.5661828847634,127.038159744608
3473,커피볶는집시다모,,음식,커피점/카페,서울특별시,마포구,신수동,37.5444858390285,126.935279580782
3474,카페포올시즌스,포올시즌스,음식,커피점/카페,서울특별시,종로구,삼청동,37.5846672396727,126.981695125188
3475,오프셋커피,,음식,커피점/카페,서울특별시,중구,청구동,37.5573673062738,127.012648576544
3476,유유커피,,음식,커피점/카페,서울특별시,성동구,사근동,37.5616981078517,127.040673606909
3477,카페빵을굽다,빵을굽다,음식,커피점/카페,서울특별시,도봉구,도봉1동,37.686822808269,127.039279634417
3478,엠커피카페,엠커피,음식,커피점/카페,서울특별시,구로구,구로4동,37.4948398899547,126.88946085678
3479,초콜렛콘츄러스,,음식,커피점/카페,서울특별시,성북구,성북동,37.5928858769861,126.998681762952
3480,카페네,,음식,커피점/카페,서울특별시,금천구,독산2동,37.4621634639641,126.898614313972
3481,위미,,음식,커피점/카페,서울특별시,성북구,성북동,37.5947665833434,126.993096538446
3482,커피애비뉴평창동점,평창동점,음식,커피점/카페,서울특별시,종로구,평창동,37.6068576084862,126.96899104341
3483,메종드허밍,,음식,커피점/카페,서울특별시,용산구,한강로동,37.5345742132254,126.974976809603
3484,카페DUDART,DUDART,음식,커피점/카페,서울특별시,강동구,성내1동,37.524887642564,127.127477574433
3485,더플레이트,뿌리온,음식,커피점/카페,서울특별시,종로구,가회동,37.5798708244666,126.986594782725
3486,금호커피숍,,음식,커피점/카페,서울특별시,양천구,신정3동,37.5182198004392,126.853401901558
3487,카페글로리,사부작,음식,커피점/카페,서울특별시,중랑구,망우본동,37.6003555331907,127.105249696762
3488,쥬스식스,쥬스식스장한평점,음식,커피점/카페,서울특별시,동대문구,장안1동,37.5619140642301,127.066489367401
3489,아리따움,,음식,커피점/카페,서울특별시,종로구,삼청동,37.5786162276638,126.980068007172
3490,에이쓰리아카이브,,음식,커피점/카페,서울특별시,중구,광희동,37.5680029265883,127.010889465579
3491,카페아띠지아노,아띠지아노,음식,커피점/카페,서울특별시,강남구,압구정동,37.5235596387561,127.038820352123
3492,커피니,종로숭인점,음식,커피점/카페,서울특별시,종로구,숭인2동,37.574467656341,127.02221535169
3493,투썸플레이스,신논현역점,음식,커피점/카페,서울특별시,강남구,논현1동,37.5049008315565,127.024774692428
3494,카페에마미,에마미,음식,커피점/카페,서울특별시,용산구,한남동,37.5345996681506,126.997888854905
3495,토프레소,이태원점,음식,커피점/카페,서울특별시,용산구,이태원1동,37.5338039657982,126.991212544371
3496,카페멘테,,음식,커피점/카페,서울특별시,은평구,갈현1동,37.6277391219123,126.919161677446
3497,W카페,,음식,커피점/카페,서울특별시,종로구,종로5.6가동,37.5726013553767,126.999496802414
3498,공차석계역점,석계역점,음식,커피점/카페,서울특별시,노원구,월계3동,37.6155420016778,127.067348495872
3499,더치앤빈,종로이화점,음식,커피점/카페,서울특별시,종로구,이화동,37.5761863331031,127.00042244929
3500,앤탑PC방,,음식,커피점/카페,서울특별시,송파구,가락2동,37.4928057333683,127.128133632455
3501,카페(CAFE)양화진,양화진,음식,커피점/카페,서울특별시,마포구,합정동,37.547676813463,126.912680048389
3502,트레블카페,칼디스,음식,커피점/카페,서울특별시,강남구,역삼2동,37.5026759702834,127.04582889437
3503,더베네푸드,,음식,커피점/카페,서울특별시,강남구,역삼1동,37.5016153781603,127.038377902989
3504,카페텀블러델리,다바인그라이드,음식,커피점/카페,서울특별시,은평구,진관동,37.6375306116819,126.917886817677
3505,카페베네,답십리역점,음식,커피점/카페,서울특별시,동대문구,답십리1동,37.5675668330157,127.052189821377
3506,마이쥬스,모어댄,음식,커피점/카페,서울특별시,서초구,양재1동,37.4809175909283,127.038315324735
3507,카페,몽뜨로얄,음식,커피점/카페,서울특별시,양천구,신정2동,37.5212203806001,126.874963092958
3508,이레카페,,음식,커피점/카페,서울특별시,은평구,불광1동,37.6158756919789,126.928395037487
3509,이디야커피,공릉중앙점,음식,커피점/카페,서울특별시,노원구,공릉2동,37.6230710902828,127.079511591629
3510,카페인클럽,인클럽,음식,커피점/카페,서울특별시,도봉구,도봉2동,37.6831343523194,127.046651132192
3511,카페마놀린,마놀린,음식,커피점/카페,서울특별시,중랑구,신내1동,37.6049291626113,127.101208337931
3512,쥬스스타,,음식,커피점/카페,서울특별시,종로구,이화동,37.5818468954615,127.002792306564
3513,스타벅스,독산사거리점,음식,커피점/카페,서울특별시,금천구,독산3동,37.4715797313437,126.898645735596
3514,오리진,,음식,커피점/카페,서울특별시,동대문구,용신동,37.5776638317187,127.028456885859
3515,스타벅스,대우재단빌딩점,음식,커피점/카페,서울특별시,중구,회현동,37.5565521000357,126.975139869455
3516,카페갤러리,갤러리,음식,커피점/카페,서울특별시,구로구,개봉2동,37.4940324766233,126.858634453864
3517,유일라운지카페,유일라운지,음식,커피점/카페,서울특별시,마포구,성산2동,37.5676867064612,126.912445834709
3518,빽다방,명지대,음식,커피점/카페,서울특별시,서대문구,홍은2동,37.5803193469003,126.925247994337
3519,투썸플레이스,목동메가박스점,음식,커피점/카페,서울특별시,양천구,목1동,37.5291322482037,126.875986963287
3520,파스쿠찌,청담사거리점,음식,커피점/카페,서울특별시,강남구,청담동,37.5247497818754,127.04893050856
3521,강북청소년드림센터움(UM)카페,강북청소년드림센터움,음식,커피점/카페,서울특별시,강북구,수유3동,37.6412027290293,127.025987017632
3522,올라카페,,음식,커피점/카페,서울특별시,마포구,망원1동,37.5554626427998,126.908865992405
3523,엠플러스멀티방I,,음식,커피점/카페,서울특별시,강남구,역삼1동,37.4996545570149,127.02779471305
3524,공차,회기점,음식,커피점/카페,서울특별시,동대문구,휘경1동,37.5897604557146,127.056800056647
3525,공차,마리오점,음식,커피점/카페,서울특별시,금천구,가산동,37.4779780617186,126.887200484678
3526,SICILY,,음식,커피점/카페,서울특별시,서초구,반포4동,37.4973283018222,126.998488914407
3527,호야커피,암사점,음식,커피점/카페,서울특별시,강동구,암사3동,37.5550846728847,127.143842286341
3528,이스턴,,음식,커피점/카페,서울특별시,서대문구,남가좌1동,37.57144190425,126.920066372349
3529,콜마커피,,음식,커피점/카페,서울특별시,강남구,논현2동,37.51991741884,127.034161038715
3530,일번지,,음식,커피점/카페,서울특별시,동대문구,용신동,37.575154396405,127.024629051365
3531,나눔,바리스타,음식,커피점/카페,서울특별시,광진구,중곡2동,37.5548227186124,127.087221680545
3532,커피베이장승배기역점,장승배기역점,음식,커피점/카페,서울특별시,동작구,상도2동,37.5050552026381,126.942196201754
3533,카페선데이런드리,,음식,커피점/카페,서울특별시,영등포구,신길4동,37.5052698403246,126.912254869267
3534,닥터로빈영등포신세계,,음식,커피점/카페,서울특별시,영등포구,영등포동,37.517182828822,126.9055549085
3535,달달한카페,달달한,음식,커피점/카페,서울특별시,노원구,공릉2동,37.6264656559446,127.094344397848
3536,카페,더슬로컴퍼니,음식,커피점/카페,서울특별시,마포구,서교동,37.5601869078951,126.922911349767
3537,율곡스터디카페,테라스,음식,커피점/카페,서울특별시,영등포구,신길7동,37.5044722714849,126.921574692347
3538,카페코스마니,코스마니,음식,커피점/카페,서울특별시,강동구,성내2동,37.532686402485,127.123234274032
3539,이디야커피,목동등촌로점,음식,커피점/카페,서울특별시,양천구,목3동,37.5456474298283,126.862725259669
3540,더남산보드카페,더남산보드,음식,커피점/카페,서울특별시,중구,회현동,37.5578347041552,126.978619646931
3541,커피집,,음식,커피점/카페,서울특별시,동작구,상도2동,37.5043096549979,126.94245554445
3542,스타벅스,이촌역점,음식,커피점/카페,서울특별시,용산구,한강로동,37.5237026190668,126.972331235072
3543,ABRI,,음식,커피점/카페,서울특별시,관악구,청룡동,37.4805554420145,126.946205010299
3544,노랑카페,,음식,커피점/카페,서울특별시,용산구,한강로동,37.5322554735905,126.97048278675
3545,카페보니또,테헤란로점,음식,커피점/카페,서울특별시,강남구,역삼1동,37.5034087167653,127.042845011885
3546,스테이웰카페,저스트,음식,커피점/카페,서울특별시,마포구,염리동,37.5446754336304,126.948392411135
3547,더카페상봉이마트점,상봉이마트점,음식,커피점/카페,서울특별시,중랑구,망우본동,37.5964641315919,127.093587049084
3548,명지대빽다방,,음식,커피점/카페,서울특별시,서대문구,홍은2동,37.5803193469003,126.925247994337
3549,카페오즈,,음식,커피점/카페,서울특별시,송파구,송파2동,37.5000091189537,127.115326522882
3550,CAFECHACHALAMO,,음식,커피점/카페,서울특별시,양천구,신정4동,37.521467998669,126.853861262837
3551,J빌딩J카페,,음식,커피점/카페,서울특별시,중구,소공동,37.5622604054938,126.972571512007
3552,미선이BAR,,음식,커피점/카페,서울특별시,종로구,삼청동,37.583491532848,126.981190321304
3553,해피블럭카페,구로점,음식,커피점/카페,서울특별시,구로구,구로5동,37.4979959061272,126.891630710685
3554,행복플러스카페,행복플러스,음식,커피점/카페,서울특별시,양천구,목5동,37.537245989434,126.88214503834
3555,카페린다린다린다,린다린다린다,음식,커피점/카페,서울특별시,용산구,용산2가동,37.5448160001712,126.981909279111
3556,토리노,카페디,음식,커피점/카페,서울특별시,마포구,서교동,37.5569286733792,126.923297793953
3557,까,페까마르도,음식,커피점/카페,서울특별시,종로구,종로1.2.3.4가동,37.5709769568638,126.991786786354
3558,일프로스터디카페,일월생,음식,커피점/카페,서울특별시,도봉구,쌍문2동,37.65776274727,127.036843518529
3559,카페그라티아,그라티아,음식,커피점/카페,서울특별시,구로구,고척2동,37.5043706002444,126.860829575103
3560,카페데베르,더로스터리,음식,커피점/카페,서울특별시,강남구,청담동,37.5232113854201,127.05259285551
3561,역촌동카페,역촌동,음식,커피점/카페,서울특별시,은평구,역촌동,37.6045401086294,126.91452564092
3562,까페팰리스,,음식,커피점/카페,서울특별시,성북구,안암동,37.5864875767796,127.030957744251
3563,카페드콘서트,드콘서트,음식,커피점/카페,서울특별시,중구,회현동,37.5586170363758,126.973244053454
3564,카페레알빈(CAFEREA),레알빈,음식,커피점/카페,서울특별시,용산구,한남동,37.5344856238779,126.999316040227
3565,큐브,태광관광개발카페,음식,커피점/카페,서울특별시,중구,소공동,37.5609652526802,126.976992287443
3566,강동꿈드래마켓,2호점,음식,커피점/카페,서울특별시,강동구,암사2동,37.5598461786543,127.130816567758
3567,커피데이,대치점,음식,커피점/카페,서울특별시,강남구,대치4동,37.5025149506166,127.053815784657
3568,잉글블럭&카페,,음식,커피점/카페,서울특별시,송파구,거여2동,37.4902349982796,127.14378012562
3569,카페베네2,,음식,커피점/카페,서울특별시,강동구,암사3동,37.5549230508521,127.135265118787
3570,더블유카페,수서점,음식,커피점/카페,서울특별시,강남구,수서동,37.4880133628924,127.101842066177
3571,AHC플레이존신사점카페테리아,,음식,커피점/카페,서울특별시,강남구,압구정동,37.5217190868602,127.033006528423
3572,와일드커피,,음식,커피점/카페,서울특별시,도봉구,창3동,37.6372648722922,127.038025945147
3573,커피랑도서관,석촌호수점,음식,커피점/카페,서울특별시,송파구,석촌동,37.5061816562859,127.09749608754
3574,커피집,,음식,커피점/카페,서울특별시,동작구,신대방2동,37.497201556759,126.927593898326
3575,나비,,음식,커피점/카페,서울특별시,강남구,역삼2동,37.4992276933378,127.048406096675
3576,이스포츠카페,이스포츠,음식,커피점/카페,서울특별시,강서구,화곡3동,37.5468543383879,126.835864227743
3577,카페스와니,스와니,음식,커피점/카페,서울특별시,서대문구,홍제1동,37.5883865930822,126.943542962633
3578,dogzone,,음식,커피점/카페,서울특별시,송파구,잠실본동,37.5090989248765,127.083175171379
3579,카페,지보드,음식,커피점/카페,서울특별시,강남구,압구정동,37.5269801473025,127.038391800776
3580,카페PERC,매니땡스,음식,커피점/카페,서울특별시,강남구,압구정동,37.5259116065761,127.035531889436
3581,공차롯데백화점청량리점,롯데백화점청량리점,음식,커피점/카페,서울특별시,동대문구,전농1동,37.584191612425,127.051129904848
3582,아삽,,음식,커피점/카페,서울특별시,서초구,서초1동,37.4872142829321,127.021646291379
3583,치치라보,,음식,커피점/카페,서울특별시,강남구,청담동,37.5224951337713,127.040881658329
3584,넥스트피시(pc)카페,랭스터디,음식,커피점/카페,서울특별시,광진구,화양동,37.5473496912979,127.072917880302
3585,카페레오,,음식,커피점/카페,서울특별시,강서구,등촌1동,37.5572811579731,126.853550597273
3586,엑스골프식당,,음식,커피점/카페,서울특별시,성동구,용답동,37.5598009545857,127.055706432243
3587,커피하우스,제이엠,음식,커피점/카페,서울특별시,서대문구,북가좌2동,37.5804913959074,126.909621655986
3588,비책프리미엄스터디카페,비책스터디,음식,커피점/카페,서울특별시,동대문구,장안2동,37.575123653502,127.072234035598
3589,카페비라티오,비라티오,음식,커피점/카페,서울특별시,강서구,방화1동,37.5666942814395,126.818553689727
3590,카페스타플레이스,다르다,음식,커피점/카페,서울특별시,마포구,연남동,37.5643186466784,126.919512700259
3591,을지茶움,,음식,커피점/카페,서울특별시,중구,을지로동,37.5666841396318,126.991335266703
3592,스타벅스,화곡동점,음식,커피점/카페,서울특별시,강서구,화곡1동,37.5405548865621,126.837568986433
3593,카페2912,2912,음식,커피점/카페,서울특별시,서대문구,북가좌2동,37.5813985350103,126.914193743845
3594,카페앤블라썸,,음식,커피점/카페,서울특별시,광진구,군자동,37.5543379621893,127.072423874458
3595,커피하우스,갤러리,음식,커피점/카페,서울특별시,성북구,성북동,37.5945590143861,126.990947805249
3596,리틀비틀키즈카페,에이룸,음식,커피점/카페,서울특별시,광진구,자양4동,37.5326767997548,127.067860902597
3597,소소한빈스토리,,음식,커피점/카페,서울특별시,강남구,논현1동,37.5108319270903,127.031608677492
3598,고로커피,,음식,커피점/카페,서울특별시,관악구,성현동,37.4866285211234,126.955335309625
3599,티지이카페,,음식,커피점/카페,서울특별시,영등포구,양평2동,37.5392890891334,126.893384651741
3600,카페,미니몬스터,음식,커피점/카페,서울특별시,양천구,신정2동,37.5180597521353,126.872340880022
3601,4.2브런치카페,시화담,음식,커피점/카페,서울특별시,용산구,한남동,37.537358383301,127.001257809828
3602,쥬씨신대방삼거리역점,신대방삼거리역점,음식,커피점/카페,서울특별시,동작구,대방동,37.4989977112001,126.928925330689
