,상호명,지점명,상권업종대분류명,상권업종중분류명,시도명,시군구명,행정동명,위도,경도
5140,풍경,,음식,커피점/카페,경기도,포천시,내촌면,37.7949756018119,127.231247713516
5141,랑데뷰,,음식,커피점/카페,경기도,의정부시,의정부1동,37.7478823902758,127.045594165526
5142,투썸플레이스,수원금곡점,음식,커피점/카페,경기도,수원시 권선구,금곡동,37.2708448855768,126.957839327646
5143,스타플로라,,음식,커피점/카페,경기도,용인시 처인구,중앙동,37.236275745325,127.20749714352
5144,pointcoffee,,음식,커피점/카페,경기도,안성시,공도읍,36.9983323599104,127.158809316888
5145,토마토주먹밥까페,,음식,커피점/카페,경기도,안산시 단원구,호수동,37.3146887328333,126.831196120136
5146,설빙,경기연천전곡점,음식,커피점/카페,경기도,연천군,전곡읍,38.0250697422567,127.068593579302
5147,브라운하우스커피-죽전,,음식,커피점/카페,경기도,용인시 수지구,죽전1동,37.3325101093736,127.12766494564
5148,공차,분당서울대병원점,음식,커피점/카페,경기도,성남시 분당구,구미동,37.3520220371583,127.124470630558
5149,BORUMDAL,,음식,커피점/카페,경기도,성남시 분당구,백현동,37.3845945162396,127.110970402545
5150,밸리할인마트,,음식,커피점/카페,경기도,안산시 단원구,대부동,37.2224395573748,126.602727158134
5151,골목사이,,음식,커피점/카페,경기도,성남시 분당구,정자동,37.3698385286501,127.111460678965
5152,coffeebox,,음식,커피점/카페,경기도,남양주시,퇴계원읍,37.6504127348405,127.142227809662
5153,이디야커피,안산본오중앙점,음식,커피점/카페,경기도,안산시 상록구,본오2동,37.2951750246589,126.872417087612
5154,빽다방,분당서현교보점,음식,커피점/카페,경기도,성남시 분당구,서현1동,37.3839150620087,127.12133335941
5155,르씨엘,,음식,커피점/카페,경기도,남양주시,진접읍,37.7183277859025,127.184706789551
5156,커피올댓팩토리,,음식,커피점/카페,경기도,용인시 수지구,풍덕천2동,37.3151914382716,127.095294292612
5157,카페,1251,음식,커피점/카페,경기도,수원시 권선구,권선2동,37.2534761483099,127.030459849327
5158,커피토스피아파주금촌점,파주금촌점,음식,커피점/카페,경기도,파주시,금촌2동,37.7526089061205,126.777827085332
5159,카페루앤비,,음식,커피점/카페,경기도,포천시,포천동,37.9014351613262,127.203488299894
5160,뚝방카페,,음식,커피점/카페,경기도,양평군,용문면,37.4883009748413,127.58999517207
5161,페이드인,,음식,커피점/카페,경기도,용인시 처인구,중앙동,37.2347257926536,127.200785201553
5162,잼테이블,,음식,커피점/카페,경기도,김포시,마산동,37.6355392659881,126.644073232598
5163,카페허브,,음식,커피점/카페,경기도,성남시 수정구,신촌동,37.4585637774825,127.103844694946
5164,더버거앤커피,장항점,음식,커피점/카페,경기도,고양시 일산동구,장항2동,37.6636485077824,126.767896462664
5165,데이데이,,음식,커피점/카페,경기도,안양시 만안구,박달2동,37.3997499435947,126.902769902643
5166,다와방커피호프,,음식,커피점/카페,경기도,부천시,부천동,37.4866023417529,126.811471404017
5167,카페휘바,,음식,커피점/카페,경기도,양주시,장흥면,37.7159166127672,126.980241649949
5168,커피에반하다,판교도서관점,음식,커피점/카페,경기도,성남시 분당구,판교동,37.3905446439907,127.09121614834
5169,이디야커피,수원인계중앙점,음식,커피점/카페,경기도,수원시 팔달구,인계동,37.2720673498459,127.036186175159
5170,커피마마,김포은여울점,음식,커피점/카페,경기도,김포시,마산동,37.6385614778012,126.642058187145
5171,비카페,,음식,커피점/카페,경기도,용인시 처인구,역삼동,37.2432970671999,127.179955647255
5172,브레쓰카페,,음식,커피점/카페,경기도,의정부시,송산2동,37.7448972764955,127.092006795296
5173,다온카페,,음식,커피점/카페,경기도,광주시,광남1동,37.3931839340135,127.228028963986
5174,38카페,,음식,커피점/카페,경기도,화성시,반월동,37.2313673654855,127.063435348484
5175,메가커피,,음식,커피점/카페,경기도,포천시,소흘읍,37.8299187535268,127.140244835035
5176,커피복음,,음식,커피점/카페,경기도,파주시,문산읍,37.8772490693599,126.75011560085
5177,올리브카페,,음식,커피점/카페,경기도,연천군,청산면,37.9877683980572,127.092710142592
5178,카페더메이커스,,음식,커피점/카페,경기도,파주시,운정1동,37.7200467110013,126.752875249869
5179,소녀다방,,음식,커피점/카페,경기도,성남시 수정구,위례동,37.4662271110824,127.13957738704
5180,워터화이트,,음식,커피점/카페,경기도,성남시 분당구,삼평동,37.4012785075306,127.11044579092
5181,이디야커피,하중점,음식,커피점/카페,경기도,시흥시,연성동,37.3939726441163,126.805007654141
5182,왕의커피김포,마산점,음식,커피점/카페,경기도,김포시,마산동,37.6376798949193,126.645314619951
5183,할리스커피,가평휴게소서울방면,음식,커피점/카페,경기도,가평군,설악면,37.7016921370119,127.543449460658
5184,공개정원,,음식,커피점/카페,경기도,김포시,장기동,37.6380726977609,126.66395682143
5185,커피베이오이도점오이도점,오이도점,음식,커피점/카페,경기도,시흥시,정왕3동,37.3475866351568,126.692597260693
5186,카페오,,음식,커피점/카페,경기도,구리시,인창동,37.6045647032205,127.134418987651
5187,차향마을,,음식,커피점/카페,경기도,부천시,심곡동,37.486553860857,126.785442717106
5188,메고지고평촌점,평촌점,음식,커피점/카페,경기도,안양시 동안구,신촌동,37.3819324425413,126.960222155125
5189,박광연도자갤러리카페비움과채움,,음식,커피점/카페,경기도,여주시,오학동,37.3010754661087,127.653539145036
5190,카페다커피신갈점,신갈점,음식,커피점/카페,경기도,용인시 기흥구,신갈동,37.2728057918238,127.106186519114
5191,프로젝트힐사이드,,음식,커피점/카페,경기도,광주시,오포읍,37.378656897817,127.173143296177
5192,탐앤탐스,극동안산점,음식,커피점/카페,경기도,안산시 단원구,초지동,37.304303506795,126.816196571842
5193,더파스칼,,음식,커피점/카페,경기도,김포시,마산동,37.6375999183545,126.643843170917
5194,카페도토리,,음식,커피점/카페,경기도,고양시 덕양구,행주동,37.6005319310537,126.818064075951
5195,UNIVERSALCAFFE,,음식,커피점/카페,경기도,이천시,대월면,37.2434920333198,127.495077993158
5196,네스트카페,,음식,커피점/카페,경기도,광주시,남한산성면,37.4673474354435,127.202961692792
5197,리틀포레스트,,음식,커피점/카페,경기도,오산시,대원동,37.1377723365198,127.074101197805
5198,선텍2카페테리아,,음식,커피점/카페,경기도,성남시 중원구,상대원1동,37.4348522602745,127.17115821295
5199,존커피로스터스,,음식,커피점/카페,경기도,광주시,초월읍,37.3834549746864,127.303967313398
5200,카페,들꽃마을항시,음식,커피점/카페,경기도,양평군,용문면,37.4809923787215,127.582052324743
5201,마리커피2층,,음식,커피점/카페,경기도,고양시 일산서구,일산2동,37.6875089220239,126.775846390863
5202,엠아이커피,,음식,커피점/카페,경기도,광주시,오포읍,37.3466366904225,127.210717950512
5203,슈가슈가,,음식,커피점/카페,경기도,오산시,신장동,37.1742372786256,127.055458873171
5204,카페하로,,음식,커피점/카페,경기도,안양시 만안구,안양7동,37.3955706994934,126.930489239648
5205,Black9coffee,,음식,커피점/카페,경기도,포천시,내촌면,37.7976247625628,127.24380156571
5206,쥬씨평택장당점,평택장당점,음식,커피점/카페,경기도,평택시,중앙동,37.0513244373583,127.056489620383
5207,카페몬트,,음식,커피점/카페,경기도,성남시 분당구,정자1동,37.3702575917622,127.104896169822
5208,평범,,음식,커피점/카페,경기도,성남시 수정구,위례동,37.4690355397099,127.149131841339
5209,제니스카페,,음식,커피점/카페,경기도,오산시,초평동,37.1511721135414,127.039039826451
5210,451카페,,음식,커피점/카페,경기도,의왕시,청계동,37.4027625791793,127.008174910295
5211,쥬씨,봉일천점,음식,커피점/카페,경기도,파주시,조리읍,37.7433640214629,126.807672366081
5212,꽃이핀다,,음식,커피점/카페,경기도,양평군,용문면,37.5269747307248,127.557357715352
5213,카페노마드,,음식,커피점/카페,경기도,용인시 기흥구,보라동,37.2459870088582,127.131323360809
5214,나무들을위한숲,,음식,커피점/카페,경기도,의정부시,의정부2동,37.7390929120612,127.039489484916
5215,짜나,,음식,커피점/카페,경기도,파주시,탄현면,37.7913959119648,126.696226099253
5216,나는카페,구리점,음식,커피점/카페,경기도,구리시,교문1동,37.5944010773894,127.130765855192
5217,스타벅스,마장휴게소하남방면,음식,커피점/카페,경기도,이천시,마장면,37.262744409998,127.408475710454
5218,달팽이커피,,음식,커피점/카페,경기도,파주시,탄현면,37.7770772328265,126.713254925121
5219,카페만,,음식,커피점/카페,경기도,용인시 기흥구,마북동,37.3015767889816,127.121716906346
5220,카페드단아한,,음식,커피점/카페,경기도,수원시 영통구,광교1동,37.2845244448355,127.052311680985
5221,대보유통화성상휴게소ex-cafe,,음식,커피점/카페,경기도,화성시,팔탄면,37.1435607694955,126.881211539905
5222,매일커피숍,,음식,커피점/카페,경기도,오산시,중앙동,37.1515872348916,127.06846163928
5223,라니,,음식,커피점/카페,경기도,의정부시,호원1동,37.7059807804538,127.048433933468
5224,할리우독,,음식,커피점/카페,경기도,의정부시,흥선동,37.7365287442257,127.009457127869
5225,카페케이,,음식,커피점/카페,경기도,성남시 중원구,상대원2동,37.4343669694776,127.158586885389
5226,스시카페,,음식,커피점/카페,경기도,의정부시,신곡1동,37.7372217512366,127.054342348954
5227,대상커피사업본부,,음식,커피점/카페,경기도,이천시,부발읍,37.2565776831697,127.480820024239
5228,DayDaycoffee,,음식,커피점/카페,경기도,화성시,동탄6동,37.1728611686696,127.089167890349
5229,카페하루,,음식,커피점/카페,경기도,성남시 분당구,정자동,37.3713194031044,127.114277077291
5230,놀숲,동두천지행점,음식,커피점/카페,경기도,동두천시,송내동,37.8920674041687,127.052990392343
5231,카페하랑,,음식,커피점/카페,경기도,성남시 분당구,정자동,37.370352452394,127.110303022637
5232,카페,하루미산점,음식,커피점/카페,경기도,시흥시,신현동,37.4189601176213,126.79448845479
5233,커피빈,코리아성남신흥점,음식,커피점/카페,경기도,성남시 수정구,신흥1동,37.4434220812105,127.140957410332
5234,유어딜라이트,,음식,커피점/카페,경기도,안양시 동안구,관양2동,37.3929986456574,126.973756938248
5235,카페휴,,음식,커피점/카페,경기도,수원시 장안구,정자3동,37.2997508836357,126.980518385937
5236,천년은행초코파이와은행빵,,음식,커피점/카페,경기도,양평군,용문면,37.4839650838929,127.594734096846
5237,청년다방,수원성균관대점,음식,커피점/카페,경기도,수원시 장안구,율천동,37.2981425244979,126.97063693497
5238,아피커피,,음식,커피점/카페,경기도,남양주시,진접읍,37.7379085735487,127.227731012378
5239,비얀코커피,,음식,커피점/카페,경기도,안양시 만안구,안양6동,37.3848585641982,126.93465013308
5240,북하우스파랑,,음식,커피점/카페,경기도,파주시,교하동,37.7165816513287,126.691708553962
5241,폴인브레드&커피,,음식,커피점/카페,경기도,용인시 수지구,동천동,37.336384028387,127.09164337567
5242,"카페,진정성",에이치킨텍스점,음식,커피점/카페,경기도,고양시 일산서구,송포동,37.6679823561386,126.751616105658
5243,커피엔줄리엣,,음식,커피점/카페,경기도,안산시 단원구,중앙동,37.3174126581931,126.831469835793
5244,카페다락방,,음식,커피점/카페,경기도,용인시 기흥구,보라동,37.25912323322,127.122525728377
5245,쥬씨,고촌점,음식,커피점/카페,경기도,김포시,고촌읍,37.6004710150665,126.770649173903
5246,커피에반하다,석우점,음식,커피점/카페,경기도,화성시,동탄1동,37.2218517591942,127.07489983024
5247,아띠스토리,,음식,커피점/카페,경기도,평택시,서정동,37.0634190135664,127.057812874395
5248,설빙,소하점,음식,커피점/카페,경기도,광명시,소하1동,37.4484378520437,126.883931272706
5249,사카,,음식,커피점/카페,경기도,안산시 단원구,중앙동,37.3176718212569,126.838573484606
5250,생활커피,,음식,커피점/카페,경기도,의정부시,신곡1동,37.73107481948,127.057472241446
5251,쉼표,,음식,커피점/카페,경기도,광명시,철산2동,37.4866125385701,126.864728968978
5252,두콩상회,,음식,커피점/카페,경기도,성남시 분당구,삼평동,37.4012648990245,127.108638786251
5253,카페,헬로CAFEHELLO,음식,커피점/카페,경기도,양주시,양주2동,37.7921920991366,127.079279510912
5254,젤리블리스,,음식,커피점/카페,경기도,안양시 동안구,관양1동,37.4053893511269,126.97180330437
5255,쿠바커피,,음식,커피점/카페,경기도,안양시 동안구,부흥동,37.3911322057419,126.950010336109
5256,더블유커피,,음식,커피점/카페,경기도,양평군,옥천면,37.5113390161335,127.443915548863
5257,공주다방,,음식,커피점/카페,경기도,수원시 팔달구,행궁동,37.2855782543409,127.015816069419
5258,아지와이,,음식,커피점/카페,경기도,안성시,원곡면,37.0510360076087,127.158284221007
5259,조은하루316,,음식,커피점/카페,경기도,화성시,화산동,37.1968343915613,126.989619925881
5260,스타벅스동두천DT점,동두천DT점,음식,커피점/카페,경기도,동두천시,불현동,37.8890904107706,127.057018997622
5261,프리웨이63,,음식,커피점/카페,경기도,부천시,대산동,37.4836112523781,126.783183756285
5262,더벤티안산중앙점,안산중앙점,음식,커피점/카페,경기도,안산시 단원구,중앙동,37.318678712829,126.836504638394
5263,셀렉토일산풍동점,일산풍동점,음식,커피점/카페,경기도,고양시 일산동구,풍산동,37.6637040674269,126.79684292622
5264,조이빈커피,,음식,커피점/카페,경기도,용인시 기흥구,구갈동,37.2721295880352,127.126659483712
5265,커피아일랜드로스터스,,음식,커피점/카페,경기도,화성시,동탄1동,37.2055621467023,127.06144489939
5266,봉자다방,,음식,커피점/카페,경기도,오산시,중앙동,37.1534345968987,127.06847275009
5267,갈매책방북적북적,,음식,커피점/카페,경기도,구리시,갈매동,37.6308643424429,127.115941592802
5268,카페다작,,음식,커피점/카페,경기도,용인시 수지구,동천동,37.3381608585133,127.074423174484
5269,쿡1015,광교에듀타운점,음식,커피점/카페,경기도,수원시 영통구,광교1동,37.2852091132318,127.052291817666
5270,REDCLAYinthecafe,,음식,커피점/카페,경기도,용인시 기흥구,동백1동,37.2854001895994,127.15234281664
5271,홍루이젠,보정점,음식,커피점/카페,경기도,용인시 기흥구,보정동,37.3207455623972,127.111204044895
5272,cafeMOA,,음식,커피점/카페,경기도,포천시,포천동,37.9026399335084,127.200450612148
5273,버터테이블,,음식,커피점/카페,경기도,의정부시,송산3동,37.7468289027989,127.097146124722
5274,고로케쿡커피,,음식,커피점/카페,경기도,구리시,동구동,37.6131359575938,127.14090050937
5275,스틸러,,음식,커피점/카페,경기도,남양주시,별내동,37.651361937211,127.114599398415
5276,지후,,음식,커피점/카페,경기도,성남시 분당구,판교동,37.3901451846536,127.093174676959
5277,묘한카페,,음식,커피점/카페,경기도,평택시,송북동,37.0801447750451,127.063623033998
5278,토스트카페틈,,음식,커피점/카페,경기도,남양주시,진접읍,37.744416582624,127.201077803859
5279,코리아센터닷컴파주출판,,음식,커피점/카페,경기도,파주시,교하동,37.7168337979197,126.687643638553
5280,달감나무,,음식,커피점/카페,경기도,파주시,탄현면,37.7877779668649,126.694961374664
5281,커피타운,,음식,커피점/카페,경기도,부천시,성곡동,37.5277156987756,126.816758971394
5282,유정리제빵소,,음식,커피점/카페,경기도,광주시,도척면,37.2910760941299,127.332383713256
5283,커피마마,성남태평점,음식,커피점/카페,경기도,성남시 수정구,태평3동,37.442051539133,127.134655855409
5284,아이센스PC방,,음식,커피점/카페,경기도,파주시,교하동,37.7156380362258,126.699256203251
5285,우리밀베이커리카페,,음식,커피점/카페,경기도,고양시 일산서구,송산동,37.7032013527966,126.76002967682
5286,오썸커피,,음식,커피점/카페,경기도,화성시,송산면,37.2138671633993,126.738926195313
5287,허브나무카페,마롱글라쎄무인,음식,커피점/카페,경기도,광주시,초월읍,37.424632681396,127.285520136692
5288,골프존여기로카페,,음식,커피점/카페,경기도,광주시,오포읍,37.3421718219695,127.208699341862
5289,라플뤼,,음식,커피점/카페,경기도,화성시,동탄1동,37.2077679315612,127.061203531417
5290,랄라라,,음식,커피점/카페,경기도,고양시 덕양구,흥도동,37.6508549476928,126.866834163472
5291,브런치카페엠엘엠지,,음식,커피점/카페,경기도,광명시,하안1동,37.4529204369457,126.86358828151
5292,COFFEEstation,,음식,커피점/카페,경기도,김포시,김포본동,37.6289171115323,126.7042244802
5293,GENESIS101,,음식,커피점/카페,경기도,고양시 일산동구,식사동,37.6814717563857,126.80746205563
5294,카페게이트,삼송신원점,음식,커피점/카페,경기도,고양시 덕양구,원신동,37.6639635882283,126.888487384904
5295,크리에이티브커피로스터스,,음식,커피점/카페,경기도,시흥시,목감동,37.3691723393478,126.823554972201
5296,갓볶은커피,,음식,커피점/카페,경기도,성남시 중원구,상대원1동,37.4355016850984,127.162303172279
5297,이디야커피,안양대점,음식,커피점/카페,경기도,안양시 만안구,안양5동,37.3950502133762,126.922783046584
5298,카페빈플로레스타,,음식,커피점/카페,경기도,남양주시,와부읍,37.562461255166,127.235284456177
5299,총각네다방,,음식,커피점/카페,경기도,성남시 중원구,은행2동,37.4568327382542,127.167784714056
5300,통일카페,,음식,커피점/카페,경기도,고양시 덕양구,관산동,37.6899892829475,126.876579383144
5301,GMF노노카페,,음식,커피점/카페,경기도,화성시,동탄1동,37.2056126123975,127.07588667092
5302,이영커피,,음식,커피점/카페,경기도,남양주시,별내동,37.6591538942722,127.127631360196
5303,아뜰리에카페,,음식,커피점/카페,경기도,남양주시,조안면,37.5185498620401,127.298743741872
5304,발트,,음식,커피점/카페,경기도,양주시,백석읍,37.7869887786136,126.95151872473
5305,앤카페,,음식,커피점/카페,경기도,평택시,청북읍,37.0511333832908,126.97586011619
5306,신라주,,음식,커피점/카페,경기도,성남시 수정구,수진1동,37.4410015929696,127.135244285844
5307,폴아저씨카페,,음식,커피점/카페,경기도,화성시,동탄3동,37.2179491414602,127.058778837872
5308,요거프레소,,음식,커피점/카페,경기도,하남시,미사2동,37.5706904721735,127.180602036359
5309,카페몽당,,음식,커피점/카페,경기도,부천시,심곡동,37.4907374881928,126.788348962814
5310,베이스캠프,,음식,커피점/카페,경기도,남양주시,와부읍,37.5848144889978,127.211697432391
5311,2층커피,,음식,커피점/카페,경기도,성남시 중원구,성남동,37.4310500358092,127.128601809542
5312,유로스타커피,,음식,커피점/카페,경기도,안양시 동안구,호계3동,37.3690301968972,126.955229512741
5313,시카고커피,,음식,커피점/카페,경기도,군포시,군포2동,37.3411704276376,126.936170449824
5314,정글주스,,음식,커피점/카페,경기도,화성시,동탄6동,37.1822851545796,127.09130715751
5315,카페라리백운호수점,백운호수점,음식,커피점/카페,경기도,의왕시,청계동,37.3841944211451,127.009593921414
5316,투썸플레이스시흥대야점,시흥대야점,음식,커피점/카페,경기도,시흥시,대야동,37.4416430549412,126.791310790704
5317,이디야커피,신봉초교점,음식,커피점/카페,경기도,용인시 수지구,신봉동,37.328661592668,127.068446424432
5318,이디야커피,안산스포츠파크점,음식,커피점/카페,경기도,안산시 단원구,초지동,37.2948224582444,126.79105865124
5319,미소커피숍,,음식,커피점/카페,경기도,안양시 만안구,석수2동,37.4100302446525,126.912436128578
5320,corn=rkoffee,,음식,커피점/카페,경기도,김포시,운양동,37.6541396134965,126.682560342952
5321,여우,,음식,커피점/카페,경기도,의정부시,의정부1동,37.7487379317285,127.048885256516
5322,더블유카페,,음식,커피점/카페,경기도,의왕시,청계동,37.3752882754803,127.003805950118
5323,이디야커피,용인신동백점,음식,커피점/카페,경기도,용인시 기흥구,동백3동,37.280839393165,127.143406365397
5324,CAFEDAREUM,,음식,커피점/카페,경기도,고양시 일산동구,백석2동,37.6393449765418,126.786709909273
5325,투썸플레이스,동탄한림대병원점,음식,커피점/카페,경기도,화성시,동탄1동,37.2170678311896,127.078484894022
5326,전통찻집마실,,음식,커피점/카페,경기도,과천시,과천동,37.4596979932327,127.033941398196
5327,그커피,,음식,커피점/카페,경기도,부천시,심곡동,37.4886202001073,126.786607867783
5328,아울라커피,,음식,커피점/카페,경기도,의왕시,오전동,37.3589013898159,126.968486944507
5329,하루,,음식,커피점/카페,경기도,시흥시,정왕본동,37.3457950310006,126.74855086214
5330,재주도좋다,,음식,커피점/카페,경기도,용인시 기흥구,영덕1동,37.2678870716287,127.075836493281
5331,더베리빈,,음식,커피점/카페,경기도,화성시,정남면,37.1938834009682,126.978598298552
5332,커피사피엔스향동,퍼스트타워점,음식,커피점/카페,경기도,고양시 덕양구,화전동,37.5989283453582,126.892399985073
5333,카페,레드힐,음식,커피점/카페,경기도,용인시 기흥구,영덕2동,37.2694633766704,127.093237167328
5334,데일리커피,,음식,커피점/카페,경기도,광주시,초월읍,37.3896650064274,127.287579969003
5335,커피마마,,음식,커피점/카페,경기도,남양주시,화도읍,37.6568651429044,127.291687505051
5336,선다방,,음식,커피점/카페,경기도,김포시,양촌읍,37.6535216846762,126.62371056698
5337,그린다방,,음식,커피점/카페,경기도,양평군,용문면,37.4834807918937,127.592780526173
5338,수다떠는청춘다방,,음식,커피점/카페,경기도,용인시 처인구,중앙동,37.2218039186259,127.190171860727
5339,비안네스커피,,음식,커피점/카페,경기도,시흥시,정왕1동,37.3376121044492,126.730664699936
5340,에스프레소코리아/카페보니또탄벌중앙교회점,,음식,커피점/카페,경기도,광주시,탄벌동,37.413717818535,127.245904378726
5341,베이커리카페동백다방,,음식,커피점/카페,경기도,용인시 기흥구,동백2동,37.276391325808,127.152635537201
5342,카페,프렌드유베이커리,음식,커피점/카페,경기도,시흥시,정왕3동,37.3493387172096,126.70772476453
5343,이리온나,,음식,커피점/카페,경기도,화성시,진안동,37.2109366945789,127.038350026953
5344,청우휴게음식점,,음식,커피점/카페,경기도,화성시,팔탄면,37.1864712416721,126.88125458851
5345,별별만두카페,,음식,커피점/카페,경기도,용인시 처인구,원삼면,37.1522440117019,127.344166008771
5346,최준영커피,,음식,커피점/카페,경기도,용인시 기흥구,구갈동,37.2706730969872,127.127104766724
5347,라브리,,음식,커피점/카페,경기도,고양시 덕양구,주교동,37.6581891510488,126.830818592121
5348,cafedrawing,,음식,커피점/카페,경기도,수원시 권선구,호매실동,37.2588214073179,126.962627075484
5349,희다방,,음식,커피점/카페,경기도,성남시 분당구,구미1동,37.3443824783923,127.105417836405
5350,연천292,,음식,커피점/카페,경기도,연천군,연천읍,38.1028228381827,127.075326464458
5351,GIN1937,,음식,커피점/카페,경기도,수원시 영통구,영통2동,37.2491697303073,127.057342344774
5352,커피725,,음식,커피점/카페,경기도,광명시,광명7동,37.4684168067743,126.852229952235
5353,스타후르츠앤커피나무,,음식,커피점/카페,경기도,광주시,광남1동,37.3849047843798,127.214619413818
5354,더베이카페,,음식,커피점/카페,경기도,파주시,탄현면,37.7873888580875,126.694809277457
5355,커피에반하다,,음식,커피점/카페,경기도,의정부시,장암동,37.7249541615247,127.056007064223
5356,슬라밍GO,,음식,커피점/카페,경기도,하남시,미사1동,37.5663918080329,127.189648313036
5357,비엔나커피하우스,,음식,커피점/카페,경기도,용인시 수지구,동천동,37.3385314712165,127.101458357595
5358,이디야커피안산사동점,안산사동점,음식,커피점/카페,경기도,안산시 상록구,사이동,37.2906007308649,126.854914256156
5359,스타벅스,고잔이마트점,음식,커피점/카페,경기도,안산시 단원구,초지동,37.3031525784688,126.812841950909
5360,카페할슈타트,,음식,커피점/카페,경기도,시흥시,목감동,37.3771044700904,126.843020792887
5361,헤븐인카페,,음식,커피점/카페,경기도,의정부시,송산1동,37.7325282394801,127.08411432059
5362,카페102,,음식,커피점/카페,경기도,화성시,팔탄면,37.1676036243047,126.89483049069
5363,AZUNA,,음식,커피점/카페,경기도,용인시 기흥구,보라동,37.2537932567227,127.108654452742
5364,함께여서행복해,,음식,커피점/카페,경기도,용인시 기흥구,보정동,37.3194777871614,127.115179143492
5365,카페오아시스,,음식,커피점/카페,경기도,오산시,신장동,37.1816348468123,127.056526748507
5366,VOYANT,,음식,커피점/카페,경기도,남양주시,오남읍,37.7082974926075,127.190986344813
5367,에어보브,,음식,커피점/카페,경기도,용인시 수지구,동천동,37.3580479376094,127.053950441009
5368,알루마레커피로스터스,,음식,커피점/카페,경기도,고양시 덕양구,화정1동,37.6377173235077,126.836215431645
5369,카페365,,음식,커피점/카페,경기도,양주시,회천4동,37.8225194752264,127.098996375826
5370,더카페쿠잉,,음식,커피점/카페,경기도,김포시,통진읍,37.6829756508591,126.60153573279
5371,퍼시픽,,음식,커피점/카페,경기도,고양시 덕양구,흥도동,37.6525617188788,126.876656198817
5372,잔아메종,,음식,커피점/카페,경기도,양평군,서종면,37.5966208957613,127.352901128457
5373,노아카페,,음식,커피점/카페,경기도,광주시,곤지암읍,37.3280753075867,127.401430508861
5374,더설렘코리안디저트공방,,음식,커피점/카페,경기도,용인시 처인구,동부동,37.2329170745302,127.211916210447
5375,이디야커피,화성봉담점,음식,커피점/카페,경기도,화성시,봉담읍,37.2174602147638,126.952253301259
5376,사이참카페,,음식,커피점/카페,경기도,부천시,대산동,37.4825204008289,126.768344459093
5377,빽다방,군포당정삼거리점,음식,커피점/카페,경기도,군포시,군포1동,37.3481087011211,126.955384050741
5378,카페아냥,,음식,커피점/카페,경기도,안양시 만안구,석수2동,37.4110052011923,126.911653900455
5379,셀렉토커피,용인한숲시티점,음식,커피점/카페,경기도,용인시 처인구,남사읍,37.1581708388726,127.169831362166
5380,토즈모임센터,분당서현점,음식,커피점/카페,경기도,성남시 분당구,서현1동,37.3867765794734,127.124450608211
5381,뚜르드까망,,음식,커피점/카페,경기도,파주시,교하동,37.7162550162656,126.692315426407
5382,플로라,,음식,커피점/카페,경기도,수원시 권선구,구운동,37.2790868797932,126.969859072595
5383,유한건강생활뉴오리진신세계,하남점,음식,커피점/카페,경기도,하남시,신장2동,37.5454278745332,127.223723176253
5384,커피스토커,원곡점,음식,커피점/카페,경기도,안산시 단원구,원곡동,37.330621400203,126.791026843519
5385,만화카페섬,수원역점,음식,커피점/카페,경기도,수원시 팔달구,매산동,37.2689490526462,127.004543429832
5386,오프닝,,음식,커피점/카페,경기도,군포시,군포2동,37.3420507271554,126.935864602266
5387,소프트리,판교점,음식,커피점/카페,경기도,성남시 분당구,판교동,37.3893470270416,127.092495418983
5388,라떼마시는꽃사슴,,음식,커피점/카페,경기도,성남시 분당구,정자3동,37.3597013605266,127.124753951974
5389,다빈치커피용인죽전점,용인죽전점,음식,커피점/카페,경기도,용인시 수지구,죽전1동,37.3317366241852,127.119346019729
5390,이디야커피,양주복지점,음식,커피점/카페,경기도,양주시,백석읍,37.7864543225745,126.987242968114
5391,엠앤씨,,음식,커피점/카페,경기도,안성시,공도읍,37.0128591681391,127.205968637325
5392,더줌,,음식,커피점/카페,경기도,안양시 동안구,관양1동,37.4073229976858,126.972420726635
5393,메가,,음식,커피점/카페,경기도,동두천시,송내동,37.8920586176126,127.054138806619
5394,커피N아이스크림할인점,,음식,커피점/카페,경기도,고양시 일산동구,식사동,37.6840920690309,126.814449209297
5395,이디야커피,구리벌말점,음식,커피점/카페,경기도,구리시,수택3동,37.5848953284663,127.146863769114
5396,어바웃레스트,,음식,커피점/카페,경기도,파주시,금촌3동,37.7744047221608,126.741939728313
5397,라이프트리,,음식,커피점/카페,경기도,용인시 처인구,역삼동,37.2301128238716,127.186330345921
5398,엘리카페,,음식,커피점/카페,경기도,구리시,인창동,37.6010171761921,127.137234700621
5399,설빙,수원장안구청점,음식,커피점/카페,경기도,수원시 장안구,조원2동,37.30313855699,127.008040948127
5400,무인양품,판교점,음식,커피점/카페,경기도,성남시 분당구,백현동,37.3942453664386,127.112211679412
5401,오드리헵번카페,관양점,음식,커피점/카페,경기도,안양시 동안구,관양1동,37.403690407631,126.956838026989
5402,카페요니,,음식,커피점/카페,경기도,광주시,초월읍,37.3673101168251,127.318352963196
5403,롱커피,의정부역점,음식,커피점/카페,경기도,의정부시,의정부1동,37.7344646820237,127.048750210744
5404,모닝다방,,음식,커피점/카페,경기도,김포시,하성면,37.7192702744444,126.630162428489
5405,가또마들렌,,음식,커피점/카페,경기도,성남시 분당구,정자1동,37.3625011601257,127.107528324889
5406,oneday,,음식,커피점/카페,경기도,양주시,백석읍,37.7995045863777,126.978275993985
